,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
8121,13.0070222,0.910381739,-3.569471168,0.93,-3.039999962,2.00999999,0.778772
3938,10.08998465,-4.499993454,-0.68999917,-2.16867,2.950000048,7.639999866,1.59628
10408,5.919480058,10.43476963,-0.76143258,1.383,-4.360000134,-4.119999886,2.81278
5125,2.111480639,-1.973980908,12.60903375,-0.35,4.650000095,-4.690000057,3.91
12328,9.572768745,-4.707493984,-1.986403771,0.721004,-2.269999981,3.680000067,1.71289
11503,13.58827594,-3.885529729,-2.692059552,0.6235,3.230000019,-1.700000048,0.597395
11551,10.65572573,0.474243203,-3.546117115,-2.177,-1.129999995,3.940000057,2.27942
12768,6.945479269,8.911992152,-4.637224726,-0.8774,0.779999971,-1.399999976,2.45737
5010,4.436023711,0.279001648,9.899987662,-3.45,-7.460000038,7.510000229,3.66789
7093,7.713353404,5.495752037,-2.572592614,-0.228317,-0.25999999,4.929999828,4.00075
619,-56.77537651,-23.21913377,-0.936982593,-0.920000017,-1.480000019,4.070000172,1.230000019
13020,6.543649215,-11.35470345,-0.618983502,0.5825,-2.829999924,2.289999962,1.83092
6814,8.905966949,7.086674463,-4.252395532,-2.40275,2.75999999,-1.169999957,1.82789
4172,8.560014083,6.010011826,-1.17000518,-3.21923,-4.019999981,6.230000019,5.28145
5635,3.326539988,-9.119995348,-8.827999706,0.4,-0.090000004,-4.639999866,1.56158
6257,3.520494255,-13.00503866,-11.10902801,4.32,-3.25,-4.21999979,0.581053
10960,10.49744313,1.121968936,-2.697885396,0.72625,-7.179999828,2.829999924,2.46887
2005,4.078948541,2.10279308,-9.051544765,-0.937384,0.400000006,-2.200000048,2.31211
10667,9.298641017,5.098504231,-3.598184554,3.015,2.579999924,0.029999999,2.89461
7934,11.61670073,1.590654758,-3.094985383,1.40487,-2.420000076,2.160000086,1.98526
99,-45.72910179,31.52117529,-12.8270817,-3.569999933,-1.580000043,2.819999933,2.269999981
11079,11.67486789,-0.218699354,-3.156014443,0.854666,1.320000052,-2.549999952,2.22283
8813,10.07073865,-8.403136144,-2.475066019,0.800403,2.660000086,-4.78000021,1.07737
9830,-5.167875258,-18.66972189,0.129161249,0.279929,-0.839999974,1.75,2.05307
6276,-1.437975265,-9.045992731,13.07899482,-2.51,0.280000001,0.409999996,2.04579
10815,10.29461078,3.26996094,-2.234155415,-0.387502,1.559999943,-2.50999999,1.54947
10276,1.099298206,14.11287398,-1.168873774,-1.568,0.059999999,-2.130000114,2.70643
6158,5.055998375,-4.054002997,8.995995997,7.99,3.960000038,1.820000052,2.23947
10884,8.900965307,9.389657676,-1.761488035,1.47,-0.959999979,2.329999924,1.61
5099,9.120025199,-0.834003899,-5.64102064,-3.65,2.099999905,-6.510000229,2.23947
12733,-6.334042344,16.99912116,3.988355307,-0.0572,0.239999995,3.289999962,1.61674
7882,10.67007636,8.20738376,-3.346003202,0.08125,1.5,-2.779999971,1.06072
10400,10.69011234,0.55318247,-4.668351626,0.881799,-6.400000095,-1.429999948,2.1775
11301,10.50432367,4.312746603,-3.60329504,1.64265,2.650000095,-0.910000026,1.70684
7236,11.03179171,-4.093143405,-2.017707422,-1.4325,-3.769999981,3.329999924,1.14265
10503,11.76159923,-0.69852703,-4.56456251,-1.6541,1.370000005,-2.779999971,0.899058
124,-48.87259795,27.88354263,-3.703777671,-0.219999999,-1.919999957,4.230000019,0.310000002
1181,-1.713833488,19.07346568,-0.321077343,-0.900939,-2.599999905,0.899999976,1.04105
3020,1.915492543,0.158296418,-10.85820241,7.13997,4.400000095,-1.299999952,2.56451
1323,3.847037911,-1.090388813,8.897325562,-3.64086,-1.399999976,3.400000095,1.88653
2342,0.176541952,-10.27122156,7.354508591,-10.9045,0.800000012,6.099999905,6.25688
3457,8.590029955,7.020028799,1.930009617,-1.84999,1.980000019,-2.369999886,2.029
349,-53.05288444,-26.31298613,-11.09812214,2.589999914,1.710000038,3.150000095,2.690000057
10807,7.456871703,9.512395175,-2.398112635,-1.8765,0.779999971,-2.890000105,1.83909
7185,12.61474005,2.426993544,-4.319621987,-1.56132,1.159999967,-7.03000021,1.09629
11961,13.2932145,1.899518227,-3.944502272,-0.0388547,-0.970000029,2.380000114,1.28316
12821,-3.149610411,16.68315807,-0.269427333,-2.64918,-0.670000017,0.819999993,3.33928
5190,-8.221477495,-18.66154021,0.09100021,2.22,-3.609999895,-5.239999771,2.68737
4826,-13.86093012,12.37403519,14.00097855,-3.05,0.170000002,-4.989999771,4.43053
5794,-3.200970542,-15.029511,-6.988499397,-2.5,-3.859999895,2.839999914,2.74789
6972,9.184854707,6.439216168,-3.336235452,-1.85433,7.849999905,4.980000019,1.83943
10750,10.10067305,-6.592710076,-2.397595161,-0.5596,1.75999999,-1.919999957,1.37371
7446,1.464212569,-14.18944424,2.903573145,0.416542,-0.74000001,4.5,1.82972
6738,10.08012045,1.056174112,-2.67592427,2.69375,-3.589999914,3.420000076,2.55239
8956,9.317198296,8.266832756,-4.221583318,0.62955,3.819999933,-3.99000001,3.16008
12955,-0.796131343,17.13323607,-0.800645205,-2.0076,-3.220000029,-1.080000043,1.19194
2252,-3.557254676,-15.18554255,-7.948412647,2.09619,2.599999905,-3.5,3.04413
7061,13.8385252,1.728410269,-4.454250358,-0.131875,-1.960000038,8.18999958,0.586727
5911,-12.96694909,17.32957477,8.805001152,-0.83,-0.550000012,-2.75999999,4.18842
938,4.010808287,-7.205737172,-10.19272838,0.18,2.099999905,-3.299999952,2.28474
1769,1.828278275,8.843883797,-10.26842432,3.86309,-2.599999905,-3.700000048,2.82227
4619,5.129955031,-8.400003794,-2.849992498,-1.09667,5.980000019,-7.519999981,5.15361
394,-48.75096272,-30.48053184,6.15895805,-5.510000229,-4.039999962,3.630000114,2.75
4718,5.100033879,-10.88999509,-1.060001091,1.14471,1.879999995,-4.070000172,3.56911
1669,-7.280061631,15.45524191,-7.649734793,1.52849,1.399999976,-4.800000191,6.06813
3001,2.192241253,1.355157258,-10.48416524,-3.73,0.5,-2.400000095,2.84474
8565,6.94158118,-12.77878318,-0.510287164,-0.305587,-1.769999981,1.909999967,1.75526
376,-51.80973605,28.15514875,-3.286420943,-1.169999957,-4.599999905,-2.099999905,1.220000029
12997,8.702067701,6.138791228,-3.135691668,-0.4438,1.080000043,1.039999962,2.62825
5047,4.386536596,-0.925010497,8.870477968,-0.09,-5.849999905,6.840000153,2.67526
11534,7.17182572,-5.461078183,-0.093278387,-3.0185,-1.840000033,3.930000067,6.72266
3824,6.159985213,10.44752162,1.89000908,1.413,3.470000029,-2.029999971,2.67678
5422,-6.104086944,19.45795341,-1.961998457,1.68,-1.190000057,4.710000038,3.0586
12522,-3.714303316,18.69024188,1.813095843,-1.38449,2.119999886,-4.269999981,1.49258
7486,2.125108286,-13.73305498,1.458168537,-1.28548,-2.339999914,-0.200000003,1.87348
2160,-1.243816864,-8.099125275,-10.63995111,0.070004,1.5,-3.400000095,3.10084
8827,10.96917119,4.158032208,-0.905399429,-1.539,2.440000057,5.449999809,1.07071
871,6.284294014,-1.664176249,9.452973972,2.37447,-0.200000003,-13.5,2.40396
398,-47.51403136,32.15816407,-8.722995658,1.779999971,0.519999981,2.900000095,1.50999999
8518,9.34316105,-5.298247905,-2.389293263,0.366,-3.460000038,0.629999995,2.15232
4145,4.79001081,9.859968831,-4.949987716,1.38283,4.800000191,-0.600000024,2.69603
3267,1.461582256,4.031078642,-11.48369269,3.8815,-5.099999905,6.300000191,9.13237
1535,0.177925842,-13.99116698,4.115557563,1.35091,-1.299999952,3.900000095,1.79719
2200,-1.099887995,-12.6391437,-9.627860363,-0.728449,5.300000191,-0.400000006,3.0971
5627,3.456020974,-9.594014582,-8.868015676,1.89,-3.710000038,3.910000086,1.52526
8866,10.1811004,3.181438891,-2.226511519,0.0450062,-0.939999998,-3.150000095,1.61
11694,11.85309312,5.449396636,-3.606923747,-0.0225,-3.670000076,2.529999971,1.15
11902,9.273734674,6.834898995,-3.176739052,0.40625,9999.990234,9999.990234,1.67897
5690,1.265043266,-11.62695393,-6.657978694,-0.48,2.559999943,-5.460000038,3.24421
802,0.20005595,0.110030717,16.30000103,3.9,-2.599999905,-3.400000095,1.35
3799,1.389966326,-13.89998977,1.079999576,-0.026,-2.299999952,6.110000134,2.96892
5927,-13.43393403,23.05400159,3.329002798,2.07,-1.629999995,2.470000029,2.48158
7948,9.698933473,7.414024717,-3.101957928,1.06805,0.189999998,4.28000021,1.25895
8283,10.62636775,3.021873169,-4.574975108,-1.95892,-3.230000019,-3.400000095,2.26762
1220,-1.510096482,7.52472797,9.505299743,4.52798,-2.799999952,2.900000095,7.36911
221,-49.18095866,-27.54203613,-5.30078055,-3.089999914,-4.25,4.429999828,2.470000029
9375,11.16046187,2.83694567,-4.659064591,-2.35184,-2.579999924,1.090000033,2.19655
5550,7.399015098,3.242002951,-8.660017568,-3.98,7.019999981,-3.349999905,1.97316
5661,-1.059031393,-4.187066169,16.34595354,0.51,-3.349999905,0.400000006,1.77947
788,10.09997314,-1.769997105,1.039997664,7.3,-0.800000012,5.599999905,2.69
5556,5.866020811,-0.904006079,-9.115035779,-3.47,5.360000134,2.549999952,3.00211
9356,8.62108433,-3.424980864,-1.444762616,-1.62269,-0.949999988,2.829999924,2.85976
8699,9.851376376,-0.739912791,-5.270905031,-0.4116,0.860000014,-3.410000086,2.19251
10590,8.703892412,7.345825494,-4.137017155,2.0898,-2.519999981,-1.340000033,1.89076
7607,2.40501217,-12.83747735,-1.958228308,1.90033,-2.349999905,-2.420000076,1.85734
11989,7.189262908,5.974075168,-2.597113231,5.28478,2.25999999,0.850000024,5.79745
4192,9.790011685,4.060007217,0.380000927,-1.92082,-0.289999992,-3.359999895,1.77577
9123,9.593529559,6.743670011,-2.934567195,-3.82262,1.389999986,-5.360000134,1.61991
4853,-11.62202739,14.61593302,11.426976,-0.29,5.159999847,-5.039999962,3.63158
6879,10.96527053,6.951857565,-3.430333509,-0.488228,9999.990234,9999.990234,2.54287
540,-58.80256665,28.80971336,4.108177767,1.919999957,0.689999998,-4.300000191,0.949999988
1771,1.86108889,8.760610378,-10.23239057,-3.63474,4.800000191,-1.899999976,3.63173
5874,-7.567022396,-17.74050714,-2.363495732,-0.37,9999.990234,9999.990234,2.23947
1298,8.395040555,7.867791172,8.773762294,0.553311,-2,2.900000095,0.81523
350,-52.75215256,-26.14858874,-13.12810627,1.529999971,6.760000229,-3.789999962,2.24000001
8799,7.295275957,-7.083686286,-2.228532101,2.05082,-0.439999998,3.75,1.94071
10171,1.709563967,15.60656443,-0.699627059,1.396,2.289999962,1.779999971,1.31584
5181,-5.964996517,-16.87495339,3.807997636,-2.26,0.720000029,-0.699999988,1.61
4148,6.080036741,10.49001063,-1.930006621,0.486,-3.849999905,-2.619999886,2.15312
2683,-3.528372571,14.52676133,-10.19501551,-1.3895,-1.5,0.5,2.44046
1941,2.285267792,7.626438418,8.665665091,1.73346,-4,-0.800000012,2.7714
10194,1.188688624,14.91746811,-1.240735163,-0.07,-6.070000172,-0.920000017,1.54251
31,-55.69476924,-28.05075898,-0.807585226,-0.209999993,-2.900000095,2.950000048,1.230000019
10409,5.913069216,10.43075877,-0.758871207,1.203,-4.329999924,1.5,2.74499
9599,9.779842581,0.940499302,-3.49684484,2.43,2.079999924,-0.270000011,2.40895
2097,1.714303076,-5.618678131,-11.1346117,3.47884,0,-1.5,2.21312
6933,8.88489643,6.944502325,-2.53556965,1.87842,2.950000048,3.539999962,1.98526
4421,8.190001515,-5.939998066,-0.359999798,3.374,-2,6.360000134,4.36354
11137,6.903368504,5.878370151,-2.489823891,5.36728,1.019999981,-1.120000005,5.82582
4459,2.360023736,14.08995786,0.989997876,-5.039,-3.200000048,7.050000191,2.85684
12089,11.6958571,4.605610356,-3.981212513,-0.545467,-3.130000114,2.539999962,1.49902
12083,11.91061861,4.572971789,-3.96114203,-0.082388,-2.700000048,3.00999999,1.56814
3487,4.819993248,-9.260007523,-4.770003356,0.658333,-2.25,3.190000057,3.24219
6031,-7.678073345,21.1270238,-0.838501114,1.93,-1.940000057,2.50999999,1.81579
8008,10.82082736,0.467979503,-2.77345174,0.45625,-4.679999828,3.390000105,2.52243
13156,10.25109137,-2.800421943,-1.692121486,0.605,4.809999943,-3.230000019,1.70079
4732,4.982288121,-11.56000427,-0.830000204,-3.56812,-1.149999976,-4.440000057,2.70313
5271,-8.363037404,10.52194225,13.46797988,0.51,-0.100000001,-5.130000114,2.78421
11570,8.526250227,-5.375757888,-2.146055299,-0.128,2.309999943,1.679999948,2.26005
982,2.377750795,-10.166266,7.922653377,-0.6264,-0.600000024,3.5,2.38702
12041,13.77400639,2.376627027,-4.613695323,0.212891,0.389999986,-2.809999943,0.508421
10428,6.127338415,9.739110607,-1.044567611,-3.6364,1.019999981,3.329999924,2.56293
10534,10.28469143,-1.657163238,-3.820723631,-1.5217,-0.100000001,-1.580000043,1.97727
11100,11.95590204,0.571208778,-3.178209155,-1.53127,-0.769999981,-2.400000095,1.12579
4066,0.690045011,-14.39001834,-1.320002195,3.85696,9999.990234,9999.990234,1.80344
2119,4.129891678,-9.004632422,-12.64286395,1.70824,0.699999988,-3.700000048,0.912167
4932,-10.22352347,22.07747193,3.888506587,0.92,-5.03000021,1.139999986,2.74789
6399,-6.166912224,-19.01250663,-6.573999247,1.1,-1.419999957,3.569999933,1.77947
10776,8.655830436,-7.252391603,-1.007995164,-1.5014,-0.819999993,-3.400000095,1.76737
11119,10.7326046,-1.218222867,-2.614343325,0.618833,1.179999948,-2.839999914,1.49977
11935,10.66122414,-0.645016402,-2.725983721,1.36114,-4.510000229,6.5,1.47306
12540,-1.043492259,16.24065148,2.72981055,0.6275,-0.430000007,-1.549999952,3.03086
4615,8.770039237,-5.650030577,-0.650002737,1.45867,4.489999771,-6.940000057,3.28779
8479,13.46057437,-1.052806808,-3.743722582,0.3985,-4.429999828,3.140000105,0.617974
2441,-7.74638919,-17.61131557,-1.496697497,-0.653285,-0.200000003,-4.300000191,3.15535
4270,3.27993836,-16.49998852,2.419999859,0.615246,-3.210000038,3.349999905,0.849551
10453,11.09279091,-0.393402027,-4.481440263,0.0803022,-2.640000105,-0.50999999,1.48895
2635,-2.271538093,6.288153183,-14.43370684,-0.309671,4.099999905,-1.5,3.39061
1347,6.538600338,-4.535979592,6.864640335,2.78002,-2.099999905,4.400000095,3.15947
1686,-2.727474129,14.10864601,-9.103906506,-1.39215,-9.800000191,-3.900000095,3.52263
6098,2.745440886,12.70147787,-5.449489134,-1.31,-3.960000038,4.230000019,2.00774
8339,10.45112115,2.666661247,-4.239950106,0.892388,2.880000114,-5,1.91896
11607,13.0688977,-1.422560968,-3.440307943,0.1953,1.99000001,-2.329999924,1.27602
5096,4.775018174,-5.291020075,8.463039791,-1.13,9999.990234,9999.990234,1.47684
4722,3.440016929,-10.81996149,-3.549985251,-0.649833,5.400000095,-4.139999866,2.69685
1211,4.209933567,5.523720218,-9.850754932,-3.99918,-0.5,4.599999905,2.46164
4401,9.240021364,-3.755387851,1.120006325,-2.00617,-4.150000095,2.940000057,3.45868
8928,12.16575144,6.8517664,-3.890426782,0.775999,3.220000029,-4.340000153,1.18147
11588,9.620753478,-5.326414592,-2.430547046,2.71675,-1.879999995,-1.200000048,1.74906
6361,-10.00205354,-19.61293067,11.4249854,-1.21,-1.639999986,3,1.18632
4514,-1.210064748,-13.00998012,-0.669999593,0.605967,-3.25999999,7.5,5.62923
10168,1.738846354,15.64261853,-0.667126952,1.6625,2.420000076,1.50999999,1.23474
2169,5.405151415,-7.430707796,6.537211797,-0.378592,999.9000244,999.9000244,1.78388
4122,3.88005354,12.42003388,-3.310009046,0.573063,7.639999866,1.179999948,2.9476
10687,11.06642621,4.658004805,-3.29123567,0.675192,-0.109999999,-2.609999895,1.97316
9423,11.11755045,3.421138521,-4.04292672,2.92872,-0.660000026,-2.549999952,1.18013
1055,-9.248712582,-16.71868903,-1.846654782,-2.48634,-2.700000048,4.5,2.4591
7127,12.67832843,-1.573499732,-3.18239578,0.0376667,-0.75,-2.529999971,1.54831
7639,-3.873168914,-12.81473509,-3.081320909,0.188091,-0.02,1.330000043,8.19156
10500,11.62638672,-0.756742708,-4.499952917,-1.5233,1.830000043,2.329999924,1.01999
9860,-4.12160454,-18.43015204,1.778997656,-1.76881,-1.710000038,1.129999995,1.78874
6869,8.987912021,7.606314184,-2.209484563,1.20319,1.370000005,-2.160000086,1.60176
8141,13.67113777,2.670579639,-4.656376308,0.103203,-6.630000114,-0.090000004,0.46
8959,9.909484725,1.215001161,-2.56810832,0.023,4.119999886,-4.349999905,2.48975
1910,-0.119128165,9.890869923,6.867769991,-5.19911,-2.200000048,2.200000048,5.48066
12317,13.65694963,0.475665733,-4.000611751,1.22999,-1.25,3.480000019,1.36789
9030,10.72822622,0.852553417,-2.748208454,1.25131,2.930000067,-1.570000052,2.1054
2383,-5.541473561,-18.06345251,0.875127037,-4.43752,1,-0.899999976,2.26333
735,2.600060124,13.17000468,6.200009549,0.6,2.400000095,-2.599999905,1.4
8508,8.614864699,-5.341290924,-2.16564436,-2.705,2.859999895,-3.910000086,2.12447
8771,11.63687608,-5.30770437,-4.778589032,0.647101,10.89999962,-6.389999866,0.847368
4379,5.82997219,-10.23997119,-0.099999638,0.333984,6.900000095,-2.549999952,2.05137
279,-54.42354623,-24.27170854,12.16851163,-1.289999962,1.059999943,-3.119999886,0.800000012
3355,3.786354834,2.886190151,-11.51910175,0.622501,-7,1.899999976,0.635147
2581,-10.25857521,-15.06128296,-5.873360602,0.650233,-6,0.800000012,7.26115
5898,-11.98106145,-16.17697368,-1.085000107,-0.81,-3.049999952,-0.610000014,2.34842
6476,-8.3429927,-19.21850142,-3.881496724,-1.77,-2.619999886,6.239999771,1.47684
7514,-0.78728106,-14.32490381,2.539222232,-0.943759,0.230000004,-4.21999979,2.13808
12007,12.09083653,0.12835026,-3.306274549,0.257195,-1.320000052,1.220000029,0.973723
6582,-7.92826533,-20.46918976,2.523093306,1.01333,-2.369999886,3.859999895,0.873596
2426,-6.441999508,-17.68891006,-2.716379799,-6.40306,-4.099999905,0.200000003,2.36864
1887,0.958322995,16.54248951,0.720927728,-0.842024,4.099999905,-5.800000191,1.20568
965,-3.047934804,-15.42421431,-6.268967442,0.985483,-4.5,2.599999905,1.97316
2735,2.06011853,3.345058991,-11.55957314,-1.67984,-0.400000006,-1.5,3.36376
3109,-1.066707269,-8.197830638,-11.72260721,0.106824,-2.299999952,2.099999905,1.77662
12827,7.758165993,7.412767887,-3.602669829,3.76073,-0.569999993,1.330000043,2.31085
12359,14.06070604,-3.01966616,-3.110790115,0.0575,1.029999971,2.809999943,0.69
7766,7.445420888,9.613639353,-2.099263312,-2.23903,2.769999981,0.860000014,2.04216
7101,12.44419369,4.081710702,-4.080959571,-1.07,-3.099999905,-1.179999948,1.61199
11131,11.7099034,-0.781941538,-3.023129925,2.39363,0.419999987,-1.019999981,1.71895
13176,5.143345194,-12.9287998,0.204023366,4.655,1.029999971,-2.680000067,0.972053
9515,13.57159866,0.506788495,-3.954583338,0.978761,-0.730000019,2.890000105,1.36336
8972,10.06509144,0.909940625,-2.699242566,0.688,1.960000038,-5.260000229,1.61424
5189,-8.234968952,-18.68001123,0.102999879,1.76,-1.450000048,-4.46999979,2.79632
10262,1.425751808,14.58029179,-0.890907802,1.6985,5.420000076,3.420000076,2.51729
12141,11.76156361,3.166351149,-4.996758855,0.266905,-1.559999943,-2.930000067,0.812755
2548,-8.253935981,-16.86106421,-4.136238973,-3.61635,0.699999988,-1.399999976,4.29566
3215,-1.78730457,6.320502834,-12.27603951,0.180011,-1,1.899999976,2.80839
9498,11.25629796,2.450573525,-3.44799444,-0.452339,-2.450000048,-1.690000057,1.75501
7449,2.374659989,-13.80591557,2.264503374,-0.434769,-2.619999886,3.900000095,1.95443
5299,-9.549992259,13.86099839,13.25700316,0.62,-0.569999993,-3.75,3.58316
906,5.639915795,-3.178993373,8.21043213,4.35617,-1.799999952,4.699999809,2.30089
5910,-12.8210306,17.02003601,9.207511872,-1.89,2.460000038,-5,3.46211
10118,2.23629791,16.79983121,-0.052311922,0.1942,0.01,1.590000033,1.31257
4536,-5.432251955,-12.38003904,-1.520004361,-6.21382,4.980000019,-1.279999971,5.63955
11828,10.56183213,0.807596758,-2.712707093,1.50504,3.029999971,-1.610000014,2.10103
9704,3.947737686,-11.67001449,-0.479968708,2.47439,-0.330000013,-1.840000033,2.67659
6941,10.52268578,-1.02569845,-2.498635063,0.0505797,2.890000105,2.450000048,1.87637
4963,0.100980526,6.375978795,13.43595844,-6.16,-3.160000086,4.289999962,2.82053
8517,9.24749548,-5.305746055,-2.361588905,0.27,-3.599999905,0.850000024,2.16684
4607,11.6900281,5.050012536,2.600004987,-1.39,-1.74000001,2.670000076,0.863398
10803,7.733046188,9.611166362,-2.303342922,-1.0655,0.460000008,-3.109999895,1.95984
5163,-5.263018987,-8.233973018,15.01998829,4.99,-9.81000042,-4.639999866,2.83263
9637,13.33790586,-4.457389479,-2.72876646,-1.0232,1.049999952,-5.380000114,1.25919
12947,-0.66061059,17.51281693,-0.683612952,-2.124,-2.849999905,-1.340000033,1.29611
5408,-6.582946054,17.172535,0.960001136,-3.96,2.339999914,-3.660000086,3.35316
1977,4.067018266,7.049856562,8.196050588,2.00209,3.299999952,2.799999952,4.15534
9770,-6.027920807,-15.74021325,-4.301088414,-0.460584,-0.360000014,1.409999967,3.29189
7388,10.41799876,-6.057543774,-0.560333824,0.59,2.279999971,-4.949999809,1.69958
10401,6.25676188,10.63814411,-0.90607435,1.5766,-6.710000038,-1.799999952,2.0959
130,-46.60632509,36.18652082,-4.617033819,-0.479999989,-3.400000095,5.78000021,1.549999952
10972,11.00481531,0.805323708,-3.08690234,-1.73408,-2.720000029,2.869999886,2.00947
3964,3.786739618,-10.01001692,-1.106730628,-0.975,5.400000095,-4.139999866,2.85563
1137,-5.770807733,17.24897428,-5.504532304,-0.967025,3.799999952,4.900000095,2.35938
11971,11.10339472,5.07716623,-4.837581172,0.0868983,-0.819999993,3.00999999,1.34444
7669,-1.364197436,-14.41233512,1.580729483,2.83706,2.410000086,-2.480000019,2.94158
2595,-6.004696307,6.397922672,-14.41806046,9.12493,-5.699999809,0,2.95056
6699,12.23371338,6.049587461,-3.688088911,0.95,4.010000229,-4.409999847,1.26621
13163,11.10748635,-3.019613953,-1.395487222,-1.165,3.940000057,-3.410000086,1.44355
3710,9.430029997,6.87001473,-2.700005945,-1.298,14.97000027,0.02,4.10853
1886,3.726125447,-0.835546582,-8.552269034,-7.30118,4.099999905,-5.800000191,6.02273
9697,-2.240342822,-18.40424911,1.481458548,-1.15168,0.829999983,-1.879999995,1.82453
8536,13.48478563,-4.294879196,-2.834557823,-0.681,1.200000048,-0.5,1.25907
5348,-6.288063935,8.206054306,16.68199704,0.78,-5.440000057,-2.900000095,2.97789
1486,0.964647055,-10.69575873,8.86084427,0.076008,-1.899999976,-13.89999962,1.56101
12498,-8.988420659,22.69668462,-3.455829503,-2.03602,1.970000029,-1.080000043,1.45869
429,-58.25087857,-18.85677656,-8.163258755,4.269999981,-8.609999657,2.50999999,2.299999952
11302,9.869695968,4.35050401,-3.57999295,-0.0169473,2.269999981,-1.110000014,1.77947
348,-52.58945397,-26.60371553,-10.14964448,-1.730000019,-1.059999943,2.220000029,1.639999986
8211,10.49967383,4.792350479,-3.840979358,-0.95144,1.25999999,-3.220000029,1.82889
2855,5.26050463,2.230296739,-10.21326275,0.657761,-1.100000024,4.099999905,0.847796
10371,10.10405817,0.541593143,-4.445129793,1.2316,-0.899999976,-2.589999914,1.89762
1179,-1.8089499,19.02986945,0.34126023,0.217389,-2.599999905,0.899999976,1.34421
3247,-2.163754882,7.008639769,-14.74969721,-4.75686,2.400000095,-0.800000012,9.19759
2641,-0.275133919,5.041135473,-12.57562229,1.98993,-7.300000191,2.799999952,5.43984
1734,0.74913944,9.843790921,-10.14744033,-6.74718,-2.799999952,3.400000095,2.11016
10079,1.262750799,16.3187807,-1.298621474,-0.775173,0.059999999,1.74000001,1.46643
9451,7.282184003,3.960271745,-2.660557188,-2.71812,1.220000029,-3,6.45854
2340,0.331530551,-9.668501183,7.647609429,12.6002,2.099999905,5.699999809,6.1301
9051,9.731547938,7.509321972,-2.912831615,0.242188,4.139999866,-1.039999962,1.24781
305,-60.21291276,-20.80092857,-1.327843925,-1.370000005,3.630000114,0.159999996,1.389999986
4606,11.69004567,5.020016081,2.580003979,-1.42745,0.99000001,4.199999809,0.859474
5562,5.359069695,-0.436006411,-9.125015403,-2.36,-3.950000048,2.769999981,2.72368
10457,8.901409944,10.20138566,-3.431692602,-0.6144,-0.720000029,4.269999981,1.3616
3264,0.690639383,6.754389261,-11.72099881,1.04599,1.600000024,3.900000095,8.61581
973,-3.756100907,-15.24351541,-5.459048095,2.48469,-3.5,3.400000095,2.56045
6171,3.70250059,-3.502502041,8.815519535,2.83,3.289999962,2.230000019,2.78421
6108,2.642029381,8.270489119,-8.42799564,-1.33,3.660000086,-2.960000038,0.92
824,-3.20001736,1.88003187,18.44000936,-3.2,-2.599999905,9.5,1.5
2806,4.615073273,2.680501159,-11.14978699,-1.27236,-4.800000191,0,2.24944
2534,-7.558750507,-17.16282968,-1.957663976,1.40377,0.600000024,-3.900000095,4.19599
2398,-7.188247391,-15.94491132,-7.981535407,0.2131,-6.199999809,5.699999809,2.49836
1619,-10.09889548,-14.83545428,4.965460598,-3.56095,1.100000024,4.599999905,6.48045
6400,-6.063554193,-18.76351849,-6.911504053,-4.175,-1.110000014,3.779999971,2.06395
8645,0.136910256,16.84737094,0.049516369,-0.179594,11.22999954,0.059999999,1.61726
11005,9.700625846,7.469903475,-2.873008227,0.73331,2.170000076,2.640000105,1.33939
7576,0.774426687,-14.26474169,2.422563516,-0.461285,-4.150000095,-1.039999962,1.94874
10664,9.592765329,5.102308867,-3.656622262,3.4092,3.569999933,1.429999948,2.53121
4162,7.279971412,7.939968698,-1.968388598,-0.721333,7.409999847,-2.140000105,4.90876
6111,1.865465903,7.060002007,-8.640492754,-0.8,2.980000019,-3.329999924,0.980526
9656,11.39679336,0.481772693,-3.476238786,-0.2536,2.50999999,-8.010000229,1.20036
12521,-3.703324906,18.67308851,1.825472757,-0.941987,3.910000086,-1.769999981,1.48895
1087,-9.115091661,-16.48609633,4.329615479,4.28652,-1.700000048,-1.200000048,3.03
6375,-9.897995021,-12.72204212,14.21703518,1.93,-5.929999828,9.770000458,2.65105
5522,7.903999506,9.882989737,-4.842000189,-0.19,-2.859999895,7.050000191,1.56158
6153,2.843988413,2.498988748,-10.29302001,2.77,-2.75,3.630000114,2.96579
9522,11.80328711,1.617346059,-3.728187775,-0.710468,-0.829999983,2.059999943,1.25772
4133,5.580068282,11.21001269,-1.620009421,1.21467,3.970000029,-4.570000172,2.74366
3807,4.209957325,-11.82997874,-0.059999779,-1.31966,-5.730000019,1.019999981,3.02591
10148,1.560237885,16.06338862,-0.909668593,-0.488402,0.680000007,-0.379999995,1.47975
9456,9.883650038,-3.96914845,-1.913075064,1.62494,0.779999971,-2.769999981,1.75684
390,-49.82452214,-27.95741825,10.80271623,-0.50999999,-4.119999886,5.639999866,1.539999962
13144,9.991970463,-3.472591453,-1.627704564,-1.348,2.359999895,-3.470000029,1.77947
10064,2.553999842,17.60140947,0.48679269,2.1892,0.25,1.789999962,1.54681
1932,5.587884956,4.974642911,-8.360423102,-2.93729,-2.299999952,2,1.9948
10452,11.08655912,-0.396667726,-4.478147057,0.1323,-2.50999999,-1.149999976,1.48895
3353,3.786634796,2.949062956,-11.57639591,0.507986,4.699999809,-1,1.4381
3986,11.06003502,-7.590029657,-1.240004142,-0.0801667,-3.390000105,-1.029999971,2.13053
