,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
2907,-4.567156519,-18.75776241,1.348443067,-0.642357,0.899999976,4.099999905,1.35579
12409,15.29862599,2.449298024,-6.363335022,-0.8107,0.769999981,-2.380000114,0.562168
11351,9.795060914,2.741532235,-4.230016393,-0.697532,-0.029999999,1.850000024,2.57353
8919,9.85842146,-2.023117358,-2.077185226,-2.91479,3.50999999,-4.079999924,2.83602
8880,8.927249067,6.402939966,-3.351832319,-1.6,-8.340000153,4.789999962,1.70235
6618,4.999964566,-10.89997476,-1.009997413,0.957335,8.31000042,-0.150000006,3.44031
12735,11.9405843,5.452245189,-3.564327734,0.442,-0.660000026,4.099999905,0.969632
6962,8.97448732,8.259485256,-2.056494072,0.75,5.670000076,0.230000004,1.42842
12644,11.5491203,-5.942530621,-3.402607476,0.7605,1.429999948,-3.589999914,1.16876
12175,1.246781605,14.3283611,-1.047524842,1.457,1.019999981,3.210000038,2.55421
11659,2.556573488,-13.64949816,-2.315623019,-0.440862,9999.990234,9999.990234,2.96579
11512,9.041847994,-5.332409823,-2.302596624,3.436,-5.96999979,1.070000052,1.87268
11613,-4.257297524,-17.81812684,-2.179835993,0.208494,-2.680000067,-0.680000007,1.92565
12351,10.83399148,-0.526753626,-4.34584679,2.4614,-0.209999993,3.25999999,1.32698
12221,8.658516797,8.137747076,-2.15447577,4.967,1.440000057,-2.890000105,1.40421
6624,3.440016929,-10.81996149,-3.549985251,-0.649833,7.320000172,-7.760000229,2.69685
12510,9.69159731,6.87873274,-4.704294709,-0.3139,2.49000001,1.159999967,1.52684
8181,1.476006971,-8.710005744,-8.696004748,-1.17,2.440000057,-1.110000014,4.20053
11799,-2.763018058,-17.73599541,1.376155772,-2.58941,0.839999974,-2.200000048,1.52113
13044,7.062226652,-2.746939479,-0.876589028,-7.85076,-1.090000033,-2.579999924,5.2593
10137,11.8729598,-1.006726471,-3.225451729,-0.593116,0.02,1.549999952,1.42088
3076,1.903191644,9.043295928,-11.33457809,1.33174,3.599999905,-5.599999905,0.992632
2927,-4.314570677,-12.08195241,10.84654534,-7.42652,999.9000244,999.9000244,2.09421
12371,7.262687673,9.831271823,-1.955568631,0.00120434,4.320000172,-1.860000014,1.29986
12406,11.78796303,-0.686932105,-4.577278755,-1.7441,2.670000076,-1.019999981,0.966361
42,-0.399998311,-14.43997858,-1.399997939,0,-6.480000019,-0.039999999,2.08
5220,2.206278487,4.4506705,-12.31011261,2.06847,-4.090000153,-3.329999924,3.89605
13150,11.60772397,4.562433639,-3.906661177,-0.474826,2.180000067,-4.139999866,1.48111
6698,-10.21200126,-8.781995039,15.54300021,0.29,1.649999976,-4.559999943,3.48632
14599,-6.22612074,18.78706908,2.491615832,1.17303,-0.050000001,-2.230000019,1.60931
6443,-4.900037627,-12.37996842,-1.429997958,-4.70333,-4.579999924,2.839999914,6.52877
4034,-1.31548293,-1.963293036,-11.07271121,5.92466,-0.920000017,4.440000057,6.72858
14978,7.089116627,-12.52663324,-0.628726414,-0.087998,1.379999995,4.050000191,1.66689
12201,0.438808742,13.06018769,-1.60209283,-0.9925,-0.449999988,-2.440000057,4.26408
13264,12.74974351,1.958218913,-4.575497343,0.359364,-4.900000095,0.460000008,0.66733
11451,13.99852581,-3.244854176,-2.976410005,0.3035,0.910000026,-3.160000086,0.605263
14776,-1.597750295,18.12516401,-1.121839445,0.331883,-0.970000029,2.380000114,1.13789
13021,10.7326046,-1.218222867,-2.614343325,0.618833,0.860000014,3.839999914,1.49977
7984,0.368539433,14.00097948,-4.844497108,2.78,-2.349999905,-0.409999996,3.77684
7547,2.955958964,-7.858986972,-8.612981053,0.89,9999.990234,9999.990234,1.69474
4273,-6.409194787,-18.07921341,-1.862899451,0.797065,-3.450000048,4.699999809,2.21354
13811,9.032032292,6.8739611,-3.027442797,-0.424542,-1.210000038,-3.109999895,1.62685
9638,9.578481298,1.485073621,-2.846348047,1.91375,1.049999952,-5.380000114,3.00211
11539,13.33790586,-4.457389479,-2.72876646,-1.0232,-0.589999974,3.809999943,1.25919
12830,10.1738518,0.962243045,-2.726816117,0.572,-1.129999995,1.110000014,1.60153
4435,-7.467188859,-17.17611581,-1.595489241,3.91163,-2.670000076,3.940000057,3.88605
6429,1.519958558,-11.84002183,-0.740000751,-0.725,-4.400000095,4.409999847,7.33821
9956,12.71094032,5.27643849,-4.064057448,-1.72063,0.790000021,0.970000029,1.07664
12320,9.893851028,-0.366493261,-4.089278192,-1.5484,-0.75,4.46999979,2.86592
9558,2.908046459,-10.32589747,1.567555259,8.81544,-1.129999995,2.609999895,3.20135
3413,-5.126782926,-17.1405255,-3.66171671,5.09722,1.169999957,-5.940000057,2.41591
3405,-0.161760597,-15.2258553,5.288298504,1.11388,3.130000114,-2.569999933,1.32788
12440,7.820659092,8.197800681,-3.235023131,-0.330004,-0.100000001,-3.130000114,2.88105
12248,6.028266856,11.74167075,-0.657293562,-0.476483,-0.959999979,-4.039999962,1.69162
6112,11.42003244,-2.420009333,2.280001646,-2.5565,3.329999924,-2.950000048,1.79642
14003,11.04527596,4.662851773,-4.034492833,-1.83658,-0.059999999,-3.289999962,1.89698
6324,8.250006807,-5.810010251,-0.350000189,3.12208,1.059999943,-2.140000105,4.04855
6485,9.960045862,-2.85001925,-0.250001091,-2.215,-0.949999988,-3.380000114,3.11711
14417,-10.86436857,24.49898202,-0.646648909,-0.429993,0.389999986,-1.899999976,0.971447
7193,-7.878542511,12.9100191,12.2745324,1.39,1.309999943,-2.039999962,5.12053
6368,-1.459989775,16.38998445,-0.429999747,1.80508,1.100000024,4.059999943,3.78756
6548,4.408245483,-9.640020858,-1.079997511,-4.671,9999.990234,9999.990234,4.89597
11021,11.57425293,-0.241954483,-3.130204994,1.5381,1.419999957,1.049999952,2.16616
12497,8.239723858,7.343923554,-3.830261063,-0.428,2.279999971,-0.99000001,2.0424
3830,5.983695435,5.739005229,-8.263754832,-1.25604,-2.819999933,-4.71999979,2.15232
8279,-10.07404983,-13.66800513,13.74102634,2.35,-3.269999981,-2.369999886,2.34842
11398,13.28966981,-3.544945526,-2.70080112,-1.65333,0.200000003,-2.559999943,1.00092
8608,5.937978565,7.603757156,-3.862785071,0.507396,-7.059999943,3.099999905,4.65777
14019,10.81426654,-1.596352185,-2.878537094,1.59807,-0.829999983,1.74000001,1.35181
13425,12.55996014,0.311611211,-3.785754201,-0.452,0.25999999,-2.519999981,0.749316
6349,9.32998812,3.049999728,2.1899989,-3.58806,-1.980000019,2.619999886,2.96878
4455,-8.343731685,-16.81016394,-4.319223052,0.84268,-8.180000305,5.300000191,4.20419
2745,3.416464353,5.970906305,9.605003726,-5.38336,-0.600000024,3.5,1.69346
15037,9.795219737,-3.750908097,-1.616712729,-2.628,1.379999995,3.539999962,1.54947
14615,-6.258153233,18.35060975,2.908337651,-0.474631,9999.990234,9999.990234,1.62409
3921,3.987966239,1.983557465,-9.327085346,2.28094,7,-3.059999943,2.88105
9523,2.125425713,-12.83106094,2.279187927,2.17018,-1.700000048,2.160000086,3.76841
11198,11.35590488,4.643069416,-3.936454118,-1.19012,-2.220000029,-1.409999967,1.66521
3361,0.679667026,-16.65893771,1.138165882,2.07017,2.700000048,-1.899999976,1.45309
4104,-1.224378161,-12.25182232,-9.775926723,-1.06769,-3.589999914,-0.270000011,2.79419
9496,1.964498209,-13.29723732,-2.295092542,0.17204,-2.200000048,-2.539999962,1.90053
10899,8.650470808,7.506855155,-4.322105517,-1.792,-0.180000007,3.440000057,1.67053
7823,-12.00809985,15.92197051,12.82902147,0.36,-3.269999981,-0.140000001,3.44395
7147,-10.88452039,-16.70851677,5.798001286,3.2,-3.539999962,4.949999809,2.04579
10064,7.18797931,5.590498657,-2.207400652,-3.53619,0.25,1.789999962,5.10656
8156,2.717955906,-9.50648728,-8.06547651,-1.33,9999.990234,9999.990234,2.80842
14214,10.54841728,2.854639659,-3.229939362,-0.95008,-2.619999886,0.680000007,1.30392
9405,-0.882282611,-14.30845087,2.482581739,-0.990697,1.690000057,-1.350000024,2.08274
12799,8.417789322,0.760740324,-1.81512097,-5.21567,-1.889999986,0.810000002,5.14543
14858,-0.797179897,17.12994051,-0.801497463,-2.0036,-1.720000029,3.710000038,1.19376
11730,-5.191376609,-18.66891397,0.069935791,-0.954025,-0.860000014,3.75,1.87496
4791,5.26191701,3.920722073,-8.738873423,3.98177,1.210000038,-1.720000029,2.32308
11010,9.337869331,6.756413832,-3.277585136,0.779,2.880000114,1.879999995,1.63562
3422,-5.46362426,-11.64642335,-9.906730401,1.8962,2.470000029,-1.679999948,1.93902
10617,9.396667292,-1.616039705,-5.251329497,0.335501,-0.879999995,3.160000086,1.70672
9596,-3.872346095,-13.78546542,-2.66663267,2.27765,0.180000007,-2.25,7.11221
13515,11.8943408,-0.020931445,-3.516189551,-0.5188,0.920000017,3.910000086,1.33448
3577,-6.69037618,15.50150224,-8.517587981,7.67353,3.829999924,-2.730000019,4.41272
6654,1.550971974,-9.644047991,3.55801657,-4.58,-2.019999981,-2.400000095,4.70895
5822,10.47995587,-2.429990592,0.139999463,1.08467,1.200000048,-4.039999962,1.04347
10374,14.05633239,-3.027183087,-3.084839691,0.3045,1.299999952,-3.25999999,0.605263
6311,9.290042125,3.630020848,1.220003495,3.034,0.720000029,-2.319999933,4.38816
3158,2.563505442,7.055453857,9.308595469,0.0659443,4.800000191,-1.399999976,3.29638
12638,11.30483444,-5.992857153,-3.29251927,0.297,1.50999999,-3.309999943,1.35478
7404,4.379943798,10.35300787,-3.521992677,-3.33,4,3.089999914,2.08211
5550,-3.510002813,-16.00004395,5.850021574,1.03125,7.019999981,-3.349999905,2.40895
5743,9.840011295,3.530009052,1.529997049,0.296833,-2.319999933,1.519999981,3.25753
14166,9.322316986,-3.956816735,-1.8192745,-0.1092,-0.910000026,-2.549999952,2.53568
4085,-1.775944433,-7.736537989,-11.2741501,1.57225,0.090000004,1.440000057,2.93175
14376,-2.615818592,15.18730673,2.501920983,-3.06451,0.25999999,2.49000001,1.1037
4423,-7.112423503,-17.13481184,-0.103063059,1.91037,9999.990234,9999.990234,3.5813
9667,7.46927941,9.622204765,-2.091730633,-1.7975,0.49000001,-3.410000086,2.06334
4434,-7.455774286,-17.17710058,-1.549257134,3.12785,-2.930000067,3.869999886,4.49355
7296,-1.324990769,5.498047041,13.97945973,0.42,1.070000052,-3.430000067,1.79158
3816,0.248782625,10.49238969,6.960361103,3.0319,-1.5,-8.119999886,5.49582
7239,-14.93399173,20.93394808,3.290986767,-4.76,-2,4.949999809,3.17158
7953,-4.558023538,18.95595127,-2.797990131,3.66,-4.03000021,3.569999933,3.03842
5252,3.766291185,3.759922777,-12.22855659,1.13992,6.03000021,-1.870000005,1.31943
3859,2.586537102,7.078018899,8.210713268,-5.49469,-4.71999979,3.119999886,3.29836
14312,8.966201314,-5.247670255,-2.299876332,1.6055,-8.359999657,0.100000001,2.06818
7863,-10.40994254,18.67207967,-8.62552508,3.06,1.529999971,-2.609999895,1.96105
5454,3.090058398,-12.49998464,-0.059999944,-5.97,-2.74000001,-7.610000134,2.24401
6893,2.383965734,16.11199935,7.52399029,2.1,-1.159999967,1.75,1.40018
11297,12.69075469,-1.678856279,-3.378342082,-0.0746233,-1.659999967,1.340000033,1.10421
6815,-11.86089654,22.00405855,3.634995546,-0.32,2.960000038,-1.419999957,2.02158
10036,13.82146595,2.167848943,-4.190686222,1.00352,0.519999981,-1.909999967,0.755539
8651,9.915569907,8.810479667,-2.014127706,-1.50575,1.889999986,3.660000086,1.50196
3560,-0.837697508,9.910752902,-10.50829706,8.672,-2.430000067,-1.929999948,3.45483
3124,5.667209675,8.725674055,-7.194108495,2.516,-2.599999905,6.199999809,0.797525
10515,8.111306724,8.261876082,-4.014470738,-4.288,-1.620000005,-2.559999943,2.72368
5197,-1.232795565,9.53609914,-14.24399216,5.90846,-1.730000019,2.960000038,2.46862
4169,-3.877217398,-12.71601332,-10.13549602,-0.486952,-2.769999981,6.099999905,3.08414
4039,5.745078504,-7.084031291,5.440126253,-1.23577,-3.789999962,6.980000019,3.01806
10003,10.19246245,5.103105232,-4.269329668,-2.805,2.079999924,0.779999971,1.3225
6317,7.480017208,7.721974856,2.430006354,6.57932,1.580000043,-3.410000086,3.11331
12965,9.362221555,6.706215971,-3.270272384,0.816188,-0.649999976,1.149999976,1.62768
3866,4.265542902,1.840575192,-8.558824203,3.4293,-5.050000191,2.339999914,5.38498
13470,8.367245739,-5.377329938,-2.099248809,-2.519,-2.710000038,-3.019999981,2.42045
9186,8.484029329,-5.05776778,-0.376028072,5.35133,0.209999993,2.420000076,4.16421
6260,4.489940136,11.07999629,-0.089999795,-9.0575,-4.46999979,-1.820000052,2.87742
5692,-0.430231492,-14.85002182,1.649999607,0.494667,3.680000067,0.340000004,3.37011
8704,10.29729632,0.702241926,-2.649669715,-2.77875,-3.900000095,2.519999981,2.19105
4199,0.285872889,-14.51951708,3.9200348,0.82162,1.539999962,-2.839999914,2.20358
13004,12.22398663,0.780683895,-3.271692903,-2.22197,2.920000076,-0.600000024,1.08138
9318,3.405490669,-13.048828,1.817399756,-1.18451,0.230000004,3.690000057,1.59204
3296,-2.020703414,-1.681265518,-10.15117234,0.736635,0.100000001,-7.099999905,20.5533
48,-1.000017421,17.26001898,-5.680013524,-5,-1.679999948,4.199999809,2.01
12880,8.809606456,7.36125493,-3.772673647,0.395746,-3.369999886,0,2.49497
7205,-9.910544628,13.87346632,13.64350164,3.09,1.570000052,-2.970000029,3.22
8933,10.50644579,4.637090852,-4.66746158,2.33,-3.589999914,-3.220000029,1.33158
9226,13.62552578,-4.001387651,-2.477438432,0.6875,3.710000038,0.01,0.568947
5837,11.32004077,-1.495048599,-0.260000565,-1.15818,-4.190000057,2.799999952,1.64076
13623,11.56677268,3.802321488,-3.944469893,-0.217,-0.600000024,-3.670000076,1.24321
4275,-6.471787254,-17.96658235,-2.331902792,4.10889,-3.539999962,2.869999886,3.08617
11069,11.58536469,-0.806120881,-2.991980757,1.82025,0.649999976,-2.640000105,1.81579
4096,-0.595188097,-13.86091297,-9.241378406,1.32337,-4.75,0.899999976,2.82636
7705,-2.703945814,-13.9420451,-7.093023383,1.14,1.190000057,-3.559999943,2.34842
6045,5.260005767,9.810022936,-4.96000978,0.235167,-0.200000003,2.390000105,2.08321
11438,13.50188608,-3.902136493,-2.707147386,0.602499,2.150000095,-3.980000019,0.696053
9723,11.86988898,4.272977942,-4.16013672,-0.112125,-8.880000114,-2.069999933,1.2504
6812,-12.05300715,22.57402879,3.82600876,2.23,2.829999924,-1.080000043,2.59053
11626,1.713190692,-16.42209057,-2.325696578,0.0359605,0.109999999,-1.210000038,1.18718
14549,5.234021622,11.95514635,-2.861899715,-1.714,-2.309999943,1.929999948,1.24321
7921,-10.85362674,25.15045704,0.715500235,0.8,6.230000019,-0.050000001,1.57368
4859,1.593296951,-0.463133413,-9.113263047,10.05,1.559999943,-3.410000086,5.61684
8983,7.968940478,5.522564081,-2.604382896,-0.3182,5.059999943,-4.880000114,4.6
14082,10.43986843,-2.696127534,-2.445774538,-0.703064,-0.709999979,1.350000024,2.79895
10922,8.886976198,7.427368673,-3.779710424,0.456376,4.809999943,-1.830000043,2.66316
8494,-6.384130906,-16.01523102,0.020799986,1.40667,-5.699999809,4.190000057,2.9325
3772,4.276926268,3.156274015,-10.34387539,0.372973,-3.74000001,6.130000114,0.726316
6356,8.240319499,6.249984417,3.169985589,-4.318,-1.090000033,1.769999981,2.80116
6668,-5.865566267,-16.94500364,4.328008445,-2.07,1.419999957,-2.519999981,1.94895
6189,4.310032253,10.7299366,1.999990142,0.624667,-3.910000086,-1.24000001,2.91616
12292,7.206234833,11.56914225,-1.3589089,-0.1578,-1.049999952,3.839999914,1.12349
5141,0.288309417,2.487545711,-12.92229335,6.49341,7.46999979,-2.369999886,4.75594
14970,6.748352505,-12.29729286,-0.495603564,1.068,2.180000067,-3.190000057,1.19358
4787,3.099241438,8.844436221,6.852090242,-5.12944,-12.34000015,7.559999943,4.62635
8226,-6.47262104,-24.16346854,-2.556989164,-1.05,1.649999976,0.129999995,0.714211
10210,14.04968562,-0.007981894,-4.32799627,0.794409,-3.619999886,8.720000267,0.821314
14580,5.899630525,9.706067618,-3.730389945,-1.0764,0.389999986,-2.24000001,2.14182
14588,5.930639195,10.07673048,-3.719214939,4.3124,0.819999993,-2.200000048,2.19783
7436,6.564016602,6.076018616,-7.085017726,1.03,1.629999995,2.789999962,2.22737
4995,5.597099173,-9.235580109,4.420380992,-4.28059,-5.139999866,5.440000057,1.91263
11443,13.61045659,-3.816260685,-2.736470462,0.451,-2.859999895,-2.539999962,0.641579
13667,9.732259955,1.151526456,-2.521375711,0.53675,-1.169999957,1.799999952,2.49126
12208,0.176386766,12.60153826,-1.714057965,-1.5695,0.629999995,-2.839999914,3.54987
15038,9.79887044,-3.746408486,-1.616840068,-2.606,-2.670000076,0.829999983,1.54947
7433,5.414988554,4.789487243,-7.789485911,-1.68,2.039999962,1.820000052,1.81579
11325,11.11755045,3.421138521,-4.04292672,2.92872,0.959999979,-2.849999905,1.18013
11276,11.19732898,2.826262911,-4.661191414,-1.7814,-4.090000153,-0.400000006,2.0689
2934,-5.826237535,-14.08272354,9.660113341,-5.90405,3.799999952,-1.600000024,2.27224
2782,2.635543367,0.899471707,8.47756297,0.664585,1,0.400000006,5.32706
13846,11.0250227,-0.347214411,-2.89592388,-1.69824,0.949999988,-1.450000048,1.347
13256,12.77002804,-1.689252373,-3.37825929,-0.033455,-0.079999998,-4.480000019,1.1084
6326,8.460029821,-5.340026142,-0.310001402,-4.426,-1.649999976,0.430000007,4.04043
9673,9.880758591,2.676734704,-2.310894036,-2.48,3.049999952,-0.07,1.80368
12486,9.249105323,7.327988564,-4.48581488,-0.3982,2.00999999,0.720000029,1.48435
12181,1.015532418,13.98737635,-1.234237959,-1.0105,1.340000033,4.019999981,2.8175
15059,10.25558058,-2.777108553,-1.695072739,0.784,-1.49000001,2.539999962,1.68747
12746,12.03851742,5.724887562,-3.836440159,0.3565,3.150000095,-1.139999986,1.16211
8540,10.42103101,3.496994629,-2.013396708,1.07,1.620000005,-0.50999999,1.74074
3139,3.326076088,10.87520119,8.752866821,-1.51789,-0.300000012,-4.199999809,1.41632
5776,9.840027113,-2.181614084,0.340000716,-2.145,-2.349999905,-0.280000001,2.40622
6237,5.760021105,-10.37004527,-2.740006955,-0.266788,-2.640000105,0.340000004,2.4431
9484,1.358849992,-13.79358726,-2.487482334,-0.0590835,-1.379999995,2.369999886,1.91907
12885,10.36331244,0.57880203,-2.596490719,0.680248,-3.720000029,0.879999995,1.79624
7681,-4.401534141,-18.0665306,-5.010512595,2.54,-4.489999771,-1.49000001,2.13053
5459,3.280045705,-12.51998245,-0.099999992,-5.02859,1.389999986,-7.590000153,2.31211
8322,-13.47601881,-21.87604344,5.930014759,-7.73,0.379999995,-3.200000048,1.94895
10213,12.58292327,2.053328713,-4.616406791,-0.180181,-3.539999962,8.859999657,0.844287
7303,-7.156047478,18.66699166,1.871001823,-2.08,3.609999895,0.180000007,3.62553
8658,9.811688997,8.814140191,-2.009306835,-0.4425,3.460000038,0.319999993,1.64934
7464,5.359069695,-0.436006411,-9.125015403,-2.36,-1.720000029,0.029999999,2.72368
12463,10.72345841,-1.749090601,-3.936226643,-0.2684,-0.550000012,-2.230000019,1.16913
12483,11.4186514,-1.799997276,-4.11607027,1.3844,2.019999981,-1.100000024,1.75349
9921,10.6711649,6.086544143,-4.40198819,-0.232167,1.149999976,-2.220000029,1.59265
10798,11.99826268,5.745531797,-3.86365815,0.5135,2.839999914,-0.660000026,1.24684
9932,10.63458966,-0.688890433,-2.661087295,-0.546025,-0.899999976,-2.430000067,1.71767
14264,13.9276273,-1.902985551,-3.579423846,0.13,0.409999996,-3.079999924,0.69
6074,8.560014083,6.010011826,-1.17000518,-3.21923,9999.990234,9999.990234,5.28145
5115,-2.179398046,6.498892794,-12.54734962,0.484696,2.319999933,-4.260000229,1.04105
9116,10.9413265,-3.312978505,-2.460046493,-0.484068,1.409999967,-3.529999971,1.55893
11720,-5.994473777,-18.32962019,-2.338493998,-0.831822,0.620000005,-2.599999905,1.46474
10001,10.21693876,5.10405631,-4.267897709,-3.01844,1.549999952,2.730000019,1.28694
6146,6.792272597,7.190005561,-1.059999413,-2.01517,3.619999886,-2.559999943,5.15684
14291,10.88116905,0.424340037,-3.623237866,-2.17,2.980000019,-1.74000001,2.28789
12811,9.566612319,8.136531246,-4.387094372,-1.52799,-1.169999957,0.730000019,3.05176
12487,9.17666682,7.331436809,-4.440390679,0.8438,-1.450000048,-0.270000011,1.63324
10074,11.57526665,-1.924099686,-2.642693037,-0.75919,-0.379999995,1.710000038,0.968421
5731,10.00001746,1.300002228,1.370001203,-0.189,2.670000076,0.219999999,2.86269
7427,7.117030703,9.054029737,-4.994015043,2.03,0.75,2.839999914,2.56632
8541,10.61980397,3.788034696,-2.01269179,1.38,1.220000029,-0.400000006,1.70684
13611,7.576287782,9.370183542,-1.878112083,-3.07,-4.090000153,-0.100000001,1.43569
8974,8.259416963,5.547057797,-2.641317557,-4.96203,2.24000001,-5.610000134,4.36527
12207,0.184413355,12.61604402,-1.71118891,-1.9185,-0.300000012,-2.779999971,4.18479
2982,-8.793143459,-16.65982192,4.039006169,0.230668,5.400000095,-3.900000095,2.97628
14057,9.698124583,4.392246151,-3.654051084,0.0949793,-3.599999905,-0.469999999,1.84613
9232,14.04098138,-2.701888123,-3.196419027,0.0935,0.50999999,-3.289999962,0.660342
13084,13.59205047,1.4835639,-3.888993461,0.175313,-2.190000057,2.170000076,1.03349
7459,5.841521102,-0.891507219,-9.110537795,-3.73,9999.990234,9999.990234,3.00211
3752,-1.43565578,15.46056524,3.685585046,0.409775,-3.910000086,0.100000001,3.47481
6878,-0.013989711,17.62653386,1.723502506,1.63,1.100000024,-1.950000048,2.3
9136,10.72935141,-4.205647572,-1.829600806,-0.757286,4.190000057,-3.24000001,1.38
12635,10.52189707,-6.125560576,-2.924919128,0.5255,-2.059999943,-3.5,1.18632
2624,-5.199964135,-4.720004214,13.11004155,-6.3,1.600000024,-2.400000095,3.59
8571,11.77840558,4.763300746,-3.586046596,0.412497,9999.990234,9999.990234,1.19539
10766,9.79353912,2.65887872,-2.197697513,-0.448,-0.230000004,-3.339999914,1.60274
3400,0.232516141,-13.80088061,6.910262418,0.523547,4.099999905,-5.599999905,1.56784
8251,-2.952536123,-17.91902851,-5.130001109,-1.77,-1.700000048,0.959999979,0.617368
10593,11.23570392,-0.20059323,-5.753633178,0.0859347,-2.599999905,1.519999981,1.32931
12627,11.24047406,3.994239247,-2.463178471,0.45,-1.299999952,-1.409999967,1.52768
7985,0.356028831,13.94995298,-4.863988451,3.93,-0.25999999,2.599999905,3.06263
5007,5.779299929,-9.767901955,4.308425209,-2.87644,-7.440000057,4.940000057,1.71324
5632,11.14997483,0.999997896,1.019997427,0.629333,6.900000095,-4.480000019,2.89296
10252,8.848255102,-3.990251966,-1.858395783,-1.54548,-3.880000114,-0.670000017,3.21875
11741,-4.451698965,-18.5480352,1.469491783,-1.74282,-1.710000038,2.710000038,1.84
13589,8.393638445,8.670508671,-4.823124491,-2.54899,-2.880000114,2.779999971,1.77584
3704,-3.423523034,16.54822124,3.199153819,-7.00412,1.299999952,4.340000153,3.5536
12523,10.02956657,-2.514717449,-3.769246866,-2.1138,2.079999924,-4.03000021,1.84811
4929,8.527795904,-2.894318892,5.727478147,3.81751,0.270000011,6.590000153,1.3
9572,-1.360698712,-14.41224135,1.578149119,2.82622,1.100000024,-2,2.91414
13959,7.609576373,5.639731343,-2.395318649,3.99999,-0.569999993,1.649999976,3.42191
5918,3.366164007,-10.75995231,-4.369981504,-3.59067,-1.889999986,2.75,3.7034
12558,9.195771164,-4.010179977,-3.518030196,2.624,1.779999971,-3.059999943,2.16805
8781,10.96527053,6.951857565,-3.430333509,-0.488228,-3.119999886,6.809999943,2.54287
9849,9.753311254,7.400837778,-3.139662404,1.39983,-8.06000042,2.289999962,1.35103
3641,0.474723978,8.27924498,-12.88499393,3.19415,-2.019999981,7.25,2.29048
4918,7.981155502,-1.952445342,6.050680131,-2.15423,-4.449999809,4.519999981,2.3779
5080,-6.330867005,-16.09553794,2.155165279,2.96742,2.140000105,-6.699999809,2.03354
2831,6.382172203,-9.125382219,-8.668065195,-0.614407,-0.800000012,-2.5,0.98504
12527,9.541720702,6.497197455,-4.530650314,0.6038,-1.590000033,-3.960000038,1.33182
10129,9.961607081,4.792632094,-3.852472652,-0.282565,-0.25,1.730000019,1.56046
14318,9.457030138,-5.221657432,-2.421508092,2.71,0.579999983,0.879999995,1.81276
5381,4.930038466,-9.479985448,-3.139998891,0.958,-1.960000038,-4.760000229,4.52241
12810,9.572912231,8.134056163,-4.391890199,2.16195,-1.080000043,0.949999988,3.21104
12424,12.04677362,-0.869757253,-4.575941482,0.545999,1.600000024,-2.25,1.43568
3321,0.637544959,-17.75805187,1.200512435,-1.5075,3.900000095,-1.899999976,1.43255
2941,-7.531827812,-17.02502595,4.086544881,-1.81792,-4.599999905,1.799999952,1.70172
4210,-2.496018099,-18.13800529,-2.788684592,-0.588372,10.88000011,3.119999886,2.01689
7199,-8.671928646,13.54599524,12.56697722,1.11,-0.670000017,-3.140000105,3.77684
7971,-3.330565805,17.33152254,-5.4970161,-2.55,-3.150000095,-3.200000048,1.68263
11395,11.99928773,-4.039605922,-2.406551343,-0.475133,1.860000014,1.789999962,1.026
3391,0.860559508,-11.15453531,8.682061801,-2.51827,3.099999905,-4.699999809,1.41433
12144,1.57241028,14.77897508,-0.755936608,1.3495,-1.320000052,-3.099999905,2.85018
14452,-1.94344147,17.92085116,2.664605828,0.0900057,-2.809999943,2.460000038,2.39685
5720,-2.700044104,-14.83000434,-4.080004343,-2.93705,-2.170000076,-4.159999847,1.94895
7309,-6.714061455,17.50199894,1.270000783,-2.58,-0.519999981,3.74000001,3.13526
9125,7.721377281,4.021579824,-2.542111975,5.30782,3.430000067,-9.729999542,6.3193
5173,2.686398875,-0.869445914,-9.044980216,2.5468,-4.400000095,-4.599999905,12.038
11519,9.269115501,-5.319826237,-2.361812999,2.579,2.059999943,3.359999895,2.001
13746,10.08627087,7.487494618,-3.093627862,1.04082,0.49000001,-2.25,1.31617
7094,-8.18256943,-18.60548979,0.056500068,2.27,-0.289999992,5,2.82053
3247,3.761002914,-0.658095403,7.727088342,0.319824,2.400000095,-0.800000012,6.64549
3789,0.958322995,16.54248951,0.720927728,-0.842024,3.940000057,-2.369999886,1.20568
4456,-8.377140772,-16.7913714,-4.37985564,3.72415,-5.96999979,7.179999828,4.11317
6836,-10.13747586,21.86355187,3.322510156,3.35,1.419999957,-1.940000057,2.68737
9766,10.24816867,1.558965577,-2.686778588,0.29,-0.360000014,1.940000057,2.32118
5763,8.789996941,-4.700003043,-0.149999556,-0.19628,2.299999952,3.150000095,2.59215
7847,-10.87895922,20.04396645,-7.102994963,0.18,5.349999905,-2.680000067,2.45737
11572,-2.477494949,-16.93857377,-0.007135287,0.74685,-1.25,2,1.42267
6695,-7.391939255,-15.41750762,8.498993545,-0.91,2.130000114,-4.630000114,2.39684
3337,-2.731756632,-18.27102543,-3.191142545,-1.92106,3.099999905,-0.400000006,1.04105
13690,10.72979238,8.110103327,-3.682878416,0.277999,-0.99000001,3.869999886,0.965698
12029,2.168055694,16.73345976,-0.139140603,1.0176,-1.720000029,-2.829999924,1.34368
14305,10.02560234,0.851310051,-3.552464656,2.948,-0.389999986,0.370000005,2.44224
9827,7.972708894,7.286012877,-3.649839654,3.90149,-0.870000005,2.190000057,2.35765
4420,-6.955040473,-17.06423684,0.583162193,1.06649,-1.450000048,6.510000229,3.84128
